label,text,cuisine,price_range
0,"I've been here dozens of times since they opened and while most visits are frustrating and exhausting, this one takes the cake. The cashier (Tonya), seemed friendly enough until I noticed that she never added the discount on the phone coupon that I had placed in front of her. Before I even had a chance to say anything, she was extremely snappy in saying \""You never gave me a coupon\"". When I calmly responded \""Yes I did, I placed my phone in front of you for the code\"" she snapped, \""I don't look down\"". Wow, that must make life difficult. She then told said \""Well, you have to go over there then\"" after I had waited in not one but two lines for assistance. Rather than own up to her own mistake or at least be semi polite about the situation, I get referred elsewhere for a possible third line. Thankfully the girl here was very nice and even fixed the incorrect discount that Tonya had put in (in addition to not bothering with my coupon); therefore, helping me save a little extra. I'm not a cheapskate brat but seriously, service like this makes me want to take my business elsewhere. If I'm going to get reprimanded and yelled at for no reason, I can do that somewhere that I'm not spending money.",Unknown,1.0
3,"Oh Dads. Quick breakfast/lunch, great to have nearby to grab some quick or ready to eat food on the go. I know them as being open 24/7 but apparently that has changed recently. It was always the same gentleman behind the counter, smiling and grinning at the drunks that walked through his door. I remember one night he asked my friend and I if we had been drinking (we most certainly had) and whipped out a bottle of Jameson from beneath the counter and said \""ME TOO!\"". We ended up leaving with a dozen bagels, 10 beef patties, a big bag of wings, and half a bag full of things we didn't even order. We left having paid only $12 and he gave us each a styrofoam cup with 2-3 ounces of Jameson. Classic drunk nights.",Unknown,1.0
0,"Please kill whoever staffed this place. \n\nI've lived in Scottsdale, so I'm no stranger to the scrutinizing of kicks by chubby short dudes in cheap suits. However, that doesn't mean I'm not tired of it. \n\nMy shoes were fine to get into the club actually - I was wearing worn out Monkey Boots from 1990. I was handsome and dressed pretty sharp and stylish. My presence could only improve the ambiance of this joint. One of the guys I was with had some nice plain white leather tennis shoes on that probably cost 3x as much as mine did when I bought them. He was denied entry. This means we were all denied entry.\n\nAlso, the fact that they allow people in who wear bedazzled t-shirts and who have never heard of toothpaste or deodorant makes my head spin. \n\nThe main problem I had with this place was with the bouncers who wouldn't let us in to look around... We were guests of the hotel and we couldn't get in. The first time we tried, one of us had the wrong shoes on... we went on with our night and had a good time and spent our money elsewhere. \n\nLater that evening, two of us wearing the right type of shoe tried to get in... it was the end of their night and there was no line and people were filing out, but things were still going on and they were still letting people in. We wandered up to the rope/fence that had no obvious entry point and got ignored. Nobody was manning the station either. It was just a few poorly dressed bouncers standing around a podium chatting and ignoring us.\n\nMy friend waved at them and then stepped over a spot where the rope was touching the ground to go talk to them and ask if we could get in to check the place out. We even identified ourselves as hotel guests and flashed our keys. At that point, one of the bouncers got all serious about his job/status and threatened to get physically violent with the both of us if we didn't leave the area. \n\nSeriously? That's how you treat guests of the hotel? We left without an eyeful of nightclub - we left with only an interesting topic of conversation for our elevator ride up to the room. \n\nIn the morning, after checkout, we wandered up to the front of the nightclub and asked a nice woman if we could take a peek inside. She gave us a quickie 2 minute tour of the first floor - the club looked like a weathered old cargo ship. Shit was held together with duct tape. To be fair, they were reupholstering parts of it - and to their credit, the layout of the place seemed somewhat interesting.\n\nOn an off-night, I'm sure a good time could be had here - in spite of the staff trying their best to thwart such a thing. I won't be visiting this club on any of my future visits, and I will be sure to let everyone know to avoid it. For a good time, head to the Chandelier bar just down the street.",Unknown,1.0
1,"We recently saw Tom Papa at Stand Up Live and while he was hilarious, I was less than impressed with the venue. This experience was overall much better than our tickets for Pablo Francisco over the summer. We chose the earlier show this time  which started right on time and didn't have nearly as many openers. \n\nMy husband and I both opted for the 'bottomless' fountain drink to cover our two drink minimum. Our server was nowhere to be found after our initial drink service and she reappeared 15 minutes before the end of the show with our first refill and the check. She was all over the place, never said thanks for coming in (or anything of the sort) and refused to smile. It's a comedy club! It is definitely tight quarters without much wiggle room. I am sure we'll be back because they really do have the best headliners in the Valley. However, I would expect better service as this is not a cheap night out. After tickets, the drink minimum and gratuity included in the tab (for just two people?) we easily dropped $100. Hoping for a happier server next time around.",Unknown,1.0
0,"Poor service, bad food and cheap setup. By the way price is no cheap. I wish I'd gone to Waynn and paid 10 dollars more for the dinner. I should have taken pic of the deserts to show what I mean... Filthiest desert I've ever seen, didn't even bother to try.",Unknown,1.0
3,"Can't believe I've lived in the Valley almost 10 years before my 1st visit to Filiberto's.  I've tried several things on the menu, but this is the bottom line - the places are SPOTLESS.  The food is cheap and real and good.  I'm partial to a tostada when I'm in a hurry.  I'll get an enchilada plate if I'm in the mood to sit down.  Both fill me up.  The salsa bar is always a nice touch, although I don't think their salsa is the best.  Quality fast food and a good price.",Unknown,1.0
3,"I lived here for 10 years and never visited the botanical gardens before today. And I have no idea why, because it was a beautiful experience.\n\nDefinitely leave some time for your visit. We didn't dawdle and it took us at least 3 hours to explore everything (including the gift shop, which is like a garden lover's dream). Every kind of plant was clearly marked and we often found ourselves exclaiming, \""I didn't know there were so many different kinds of cactus!\"" several times.\n\nThe paths are wide and very well maintained and the trails are clearly marked and often lead to interesting places to rest or learn about the plants that inhabit the desert areas. We went during the holiday season and the luminaria bags were set out all over the place, awaiting lighting at twilight. During this time of the year, the gardens close at 4 to prepare for this night time event, so remember to consider that when visiting. Visiting Las Noches de las Luminarias is an extra charge (and quite expensive at $30+ a ticket, but some say it's more than worth it. We skipped that part of the experience this time) and popular nights must sell out in advance because we saw several signs letting people know that the event was sold out. Something to remember. Even without being lit, the luminaria bags along the pathways were cool anyway and added to the festive scene. On a side note, who lights the over 8,000 luminaria bags anyway? Yikes!\n\nOverall, the gardens are beautiful and the views of the mountains that surround Phoenix are top-notch. Parking is abundant and free and there are several garden employees that were milling about, waiting to answer questions or to direct our attention to something particularly interesting.\n\nThumbs up and worth a visit!",Unknown,1.0
1,"Came here for a fun date night because I received a dining credit from work for $50. We didn't come very dressed up (jeans and a nice top), so right away our waiter was cold towards us. We ordered a few drinks but they tasted like there wasn't any alcohol in it, so I asked the waiter if he could bring me a new drink because this one taste too sweet, he took the drink back without an apology and brought me a smaller glass with the drink...and charged me for TWO drinks even thought i had only taken 2 sips of my first drink. Our food was fantastic but when we went to pay for the check and handed him the dining credit he gave us a dirty look and walked away. When we got our check back he had already added on his tip, assuming we wouldn't tip him well...he gave himself a nice tip of $25 for a $150 meal. Even though the food was good, the service and snooty looks were enough to never have me come back! Also, it was hard finding this place! Had to walk around for 30 minutes to find out you have to take secret elevators to get here. No thanks! Just because I live in Vegas and can't drop $300 on a nice meal doesn't mean I deserved to be treated like that.",Unknown,1.0
1,"This is my third trip to Vegas and have stayed at Aria each time. \n\nMy wife and I where here in October 2012 and we visited the buffet one night for dinner. The price was about the $35 mark and we also brought the drinks package for the $12. \n\nWe found the food was a great selection and the waitress was always filling our wine glass up each 5 minutes. \n \nSo under $100 we had a great value dinner with drinks and found the food was fresh and lots of flavours\n\nThe waitress also told us that in a few months that the buffet was going to be upgraded. \n\nOn the 4/4/2013 we returned back to Vegas and booked back in with Aria, we had a long flight from Miami and we're starving. So we made our way back to the Buffet for dinner. \n\nTo our shock the price that night just to eat was $43 each, with taxes our and NO drinks our cost wad $97. But with a new seafood bar we thought it should be worth it. \n\nWe started at the Chinese section and found the food well below par. \n\nWe moved onto the \""Fresh Seafood bar\"", I had the prawns, crab legs. I took one bite of the prawns and they had no taste, I then started on the Crab legs and they too had no taste. The taste was like they had been defrosted and left in cold water for hours before been placed in the bar. \n\nI left a entire plate of seafood on my table that I was unable to eat. \n\nThe only saving grace at the buffet is the Red meat section, the beef was full of flavour and had a great pink centre to it. \n\nFor a price of $100, we were left with a huge disappointment not only from the buffet, but also from the waitress that because we decided not to buy the drinks package we had to ask for water at each time. \n\nI doubt that I will every return to the buffet on our next return to Aria.",Chinese,1.0
1,"If you mind waiting 30 minutes for water and more than 45 minutes for a soda, then you probably shouldn't go here.\n\nWe had a table of 10 here for Father's Day - and they weren't even that busy - and that's how long we waited for drinks. Oh and we sat down and were never given menus, we got those for ourselves.\n\nHowever, the food is decent. The salsa is good. And the food and drinks are cheap. Though I wouldn't come here again since it's irritating to wait so long for a drink in 110 degree heat, some may not mind and then maybe this place is worth trying. But if you're like me and love Mexican food and a great experience, I wouldn't recommend spending your money here.",Mexican,1.0
1,"Our hungry party of 6, looking to be wined and dined Vegas style, were thrilled at being able to get a late night reservation via our bartender at Parasol Down in the Wynn.  What started out well, ended with two words....very disappointing. \n\nThe single biggest problem was that it took way too long to get everyone's food. Two of us opted to splurge and go for the ultimate dining experience ordering the special Top Chef menu selections.  You would expect the Bravo Top Chef Menu @ $175 per person to blow us away right?  I wanted so badly for each dish to reach the Top Chef mark and be better than anything I've had the pleasure of savoring before, but it just never took me there.  \n\nAs each course was brought out, I could see the anticipation of the rest of our party, but because it was portioned for 2 we could not share the wealth so to speak.  Instead everyone else got filled up on bread and drinks by the time their entrees were served. We'd been promised \""gifts of the Mediterranean\"", but at the end of the night it turned out to be the longest, most expensive journey on our quest for food perfection. It did not live up to the Vegas hype.  \n\nI don't know who to blame for a lackluster and well below par Las Vegas dining experience.  Initially, there wasn't going to be any compensation for having our group of 6 wait for two plus hours for the main courses, but after speaking to the manager they comped 4 meals and only charged us for the 2 Top Chef menus.  \n\nThere were too many courses to mention and only a couple of stand out dishes.  Was the food fresh? Yes. Were the dishes authentic? Yes.  However, far too few pluses and several irking moments make it highly unlikely that we would return or recommend this restaurant when there are so many other great options to choose from.",Mediterranean,1.0
2,"Cheap, filling, and way better then the Strip's offerings\n\nPick up a small dish here and grab some poki next door and you have a jammin lunch.\n\nIt's simple people you grab the pad thai and get the tuna\n(And then the Batman! =)",Thai,1.0
0,"I was thinking of places to review, and though 'ah sin'... i need to warn people!  Apparently the 77 yelpers before me all tried to warn me; wish I had used Yelp prior to this trip to Ah Sin.\n\nMy friends and I got suckered into the \""deals\"" that you see on the banners walking along the Strip, $20 for all you can eat!  On the strip?  We're in a rush to hit up the clubs later that evening and we want sushi?  We wanted to go to Makino's off the strip, but didn't have time, so we forego there and decide to try out Ah Sin thinking \""it can't be THAT bad if it's on the Strip in the Paris, Paris hotel!\""\n\nBottom line, this should be \""Ah Shit\"" because that's how my ENTIRE group of 8 people felt.  The sushi is small, anti-delicious, and they put on sooooooo much rice!  The tuna I had tasted horrible and not fishy at all, and overall, the quality of food was horrible.  \n\nThe $20 AYCE is for a shorter list of menu items you can choose, and there's a more expensive $30 AYCE menu which is more extensive, and I believe it also includes AYCD Soju which is nice.\n\nSound good? Don't fall for it.  When it came to the bill, handing over that $50ish to cover me and my girl was so upsetting and frustrating that it literally and metaphorically left a bad taste in my mouth...\n\nParis, why???",Japanese,1.0
1,"The best thing I can say about this place was that it was cheap. After that there was nothing nice about it.  We had a \""fab\"" room which they gave us begrudgingly after the first \""Jr. suite\"" they gave us was totally unacceptable. The jr. Suite had a \""bedroom\""  with only a bed-no TV-no dresser-nothing (and that was the nice part)-so after they moved us they gave us this \""fab room\"" which was anything but.  It was small, had a gross old bathroom, didn't have a mini bar or refrigerator, nor any upgrade that I saw.   On top of that this casino lacked the air filter system that other newer casinos had and was full of smoke that practically choked us and was impossible to spend any time in.   Also, their employees seemed totally unaware of where they worked.  We constantly asked people where things were in the hotel and not a single employee could answer our questions.   For example we saw on the hotel map a burger/sports bar located somewhere in the hotel.  We asked several people who worked there (dealers, security guards, etc) where it was and not a single person could tell us. We later found out it was closed for remodeling and no one knew...do yourself a favor and spend a couple of more bucks at a nicer hotel.  It will make your trip so much better....",American,1.0
1,Disappointed with food service at pool. Took 2 hours and food was cold. Also very slow service at The Grotto. Wait staff didn't check back. I think the hotel is seriously understaffed. Also coffee in the room was $10 for 4 k cups!,Unknown,1.0
4,"Overall, Vdara was great -- thats why it gets 5 stars from me. We stayed here this past weekend with a group of 8, two rooms. When we checked in we slipped a $20 with the ID (A good Vegas upgrade practice) and got upgraded to two Bellagio Fountain rooms right next to each other which was great.\n\nAs many people have mentioned, the hotel smells fantastic when you walk in. It is such a breath of fresh air (did someone make that pun already, too?) from every other hotel on the strip. The thing I really disliked about vegas was the smoking EVERYWHERE, so coming home to this hotel was so refreshing as it is a non-smoking property as well.\n\nThe rooms were modern, the service was for the most part speedy, and the views we had of the strip/Paris/Bellagio fountains were AMAZING. Really a great place to stay if you are looking for something modern, classy, and different in Vegas.\n\nStill 5 stars, however  it wouldn't be Yelp if there weren't a few nit-pickey things to say. Just to point out in case any of these things hit your buttons:\n\n-- The $25 resort fee. Thats $25 a day, and supposedly covers the pool, gym, Wifi, and bottled water in your room. The Pool was closed for renovation during our stay (We were  given use of the Aria pool next door by showing our room keys, which was actually a plus for me since their pool was amazing!). Also, the Wifi barely worked and we had to ask for the bottled water to be replaced daily (not usually a water snob, but the tap water there tasted very odd). $25 still seems way too much for all that, but it is Vegas.\n\n-- No Pool (for now at least). Like I mentioned, if you are booking around the date this review was posted note in advance that their pool area is currently closed for renovation. You are given access to Aria's pool next door, just show your room key when you walk in. Aria's pool deck is fantastic: three pools, three spas, and a bar. Watch out for those $25 Mojitos...\n\n-- It's a short walk from the strip. This didn't really bother me as after the first day we pretty much had our bearings and could figure out the fastest ways to the strip. Vdara is connected to Bellagio via a bridge so walking through Bellagio, to their casino, to the shops was one way out to that end of the strip (or) taking the tram to Crystals or Monte Carlo was another. Just know that everything will be a walk, and everything looks closer than it is!\n\n-- Be ready to ask for everything. Although the rooms have kitchenettes, none of the cupboards are stocked. We called Housekeeping countless times to request things like silverware, glasses, plates, a can opener, bottle opener, hair dryer, more towels, blah, blah. There a little signs around the room that say things like \""For your convenience, you can request kitchenware from Housekeeping.\"" Not sure how this is more convenient this is for the guest... or even the hotel for that matter. Just making more work for housekeeping! We received most items we requested within 20 minutes.\n\n\nBottom-line, I would stay here again. Everything was high-end, modern, and such a nice break from the strip. However, I'd probably choose Aria or a different hotel on the strip next time just the same, to try something new!",Unknown,1.0
1,"I have seriously mixed feelings about this place. But after reading the review by James L., I realized that I wasn't the only one who felt this way.\n\nFirst, Dr. Steelman did help my sick cat come out of a very serious respiratory infection. I will always be appreciative of that. The fees are also very reasonable. They are probably some of the cheapest in town. I would give her treatment of my cat 20 stars if I could. But everything else outweighed the good. \n\nIt's almost impossible to get an appointment. And when you do get in you still have to wait upwards of an hour in the waiting room. This is where the problems really begin. The waiting room is filled with cats. I love cats more than most people, so you'd think this wouldn't be a problem for me. However, many of the cats were sick with god knows what. They cough, have drippy eyes and noses, and wander around jumping onto your lap and peering into your cat carrier.\n\nPlus, the entire place reeked of cat urine. The smell actually made my eyes water. I understand that they have a lot of cats there and that they are doing their best to take care of them, but when you can't keep up with basics like litter maintenance, it's time to reconsider and make a decision. Her fees are so low, they could probably raise them up by about 10% to hire more part-time staff and still be the cheapest in town.\n\nThis place is probably ok if you're cat isn't particularly ill or vulnerable. But even if you are desperate for a cat-only specialist, I believe that that this is NOT the place to bring a cat who is immuno suppressed.",Unknown,1.0
3,"my wife needed some comfort food, and restaurant saigon delivered.  yes, we were in need of some pho, which in montreal is called \""soupe tonkinoise\"".  since we live in denver (CO), we are accustomed to the usual mound of lime wedges, basil, and culantro, which accompanies this delicious vietnamese dish.  none arrived.  we figured this was a canada/montreal thing.\n\nhowever, we were pleased by the very hot and delicious broth.  the difference seems to be thicker noodles and a heavier/fattier broth.  my wife loved it.\n\nthe meal was delivered quickly, and it was cheap for montreal standards.",Chinese,1.0
2,"As a fan of Tom Colicchio from Top Chef I really wanted to love this place.  Today's rating reflects the disappointment I felt. The rating is also based upon a comparison with comprable restaurants as Craftsteak would get five stars if I compared it to Sizzler. (sorry all you sizzler fans)\n\nI expected an overpriced steak house so the three rating is not a reflection of price so much as it is of value.  For instance, I have had 5 star experiences at Hank's and Delmonicos.\n\nFrom the moment I walked in, I was disappointed.  While I expected a somewhat less glitzy environment, I felt like I was in the Hofbrauhaus as the place was jam packed with tables, noisy and the decor seemed uninspired (cow paintings, really? And not very good ones either).  \n\nI have to give a shout out to the 5 star service we received.  The waitstaff was amazing.  Yet I found it disconcerting that the dining manager was out in the dining area discussing issues and business within four feet of the diners.\n\nWe started with the diver sea scallop appetizer which was exactly as advertised and well prepared so I began to feel at ease.  The waiter suggests the scallops or the lobster bisque but we knew we could never finish two appetizers and our meal. The drinks, although pricy were creative and excellent as well.\n\nI ordered the rib eye and my dining partner ordered the surf and turf.  We ordered sides of mixed exotic mushrooms and grits with bacon.  The sides were excellent and the grits may well have been the best dish of the meal even if grits aren't your thing.\n\nThe main course arrived and well I can only say I was overwhelmed by the size and underwhelmed by the taste.  The large 18 OZ ribeye looked so good in the metal pan that I couldn't wait to dig in.  But first I have to rewind.  I like my steak medium rare most of the time but I find good steakhouses tend to think rare = raw, medium rare = rare etc.  So I asked the waiter what the chef's medium rare was.  The waiter told me medium rare was red center, pink surrounding and medium rare was pink all the way through.  So I went with medium rare.  Unfortunately it came out red all the way through.  Im ok with that but I would have gone with medium had I known.   The steak was well seasoned but the meat was much tougher than I have had at other steak houses and the marbling was not rendered down enough causing a rough cut.\n\nThe Lobster was nearly flavorless and chewy.  The filet was cooked medium but was actually medium rare so we enjoyed it but it too did not pack a punch.\n\nWe looked at the desert menu but I was already disenchanted so I refrained.  My dining partner had the souffle which was not in the top 5 souffle's we have had, even at less distinguished establishments.\n\nSo while the meal was above a chain and probably above most off strip places, it earns a 3 which according to Yelp means A-OK which satisfies my review standards.  4 would mean I was a fan which I am not and will not go back short of someone offering to pay for the meal which was pricey (2 people, 4 drinks, 1 app, 2 steaks and 2 sides nearly $400.00.  \n\nThey do offer fixed price meals with choices which would have given us more food for only a little more money but we didn't finish what we had and were glad we didn't opt for the extra side and dessert.\n\nBottom line, while this is a premium steak house there are many equal or better choices for the same price or less within 15 miles.  I could list about 10 off the top of my head if anyone wants to know.  I'll make a list if some of you readers ask.",Unknown,1.0
2,"Liquor World is in kind of a sketch spot.  I found this place while staying at the MGM not too long ago.  In the efforts of trying to save time, my wife was checking us into our room and I decided to cross the street to get some booze.\n\nLiquor World is on the South East side of the strip east of Hooters and Coco's breakfast joint, it's about a 10 minute walk from the MGM lobby.  The store appears to be ran down a bit, but it's certainly a better option for buying beer and liquor than anywhere else on the strip.  Walgreens has a good liquor selection with similar pricing, however this place was closer and more conveniant. \n\nWhen you enter, there's a case on the left loaded with glass wear for smoking, the middle of the floor is normally filled with ice and cheap cans of Bud, Coors, Mikes etc.  The left wall is where you'll find the liquor.  They have 1/5ths and 1/2 gallons available for purhcase.  There wasn't a specific liquore I wasn't able to find.\n\nThe mixers get spendy, they wanted about $10 for a gallon of Cranberry juice, where as Walgreens had a half gallon of cranberry juice for $5.  A half gallon was a lot more reasonable than a full gallon.\n\nService was helpful, but the place is ran down as mentioned.  I was in Vegas 1 week ago and Walgreens had just about everything Liquor World had, except it was cleaner and easier accessed via those on the strip.",Unknown,1.0
3,"After nearly 5 years away from Vegas, I was back. And as you can imagine, I had a handful of restaurants I had been dying to check out. Out of the five, only one lived up to the hype and will continue to see me whenever I'm in town. Can you guess which restaurant that was?\n\nMy wife and I made reservations a month out because we knew it would be difficult to get one if we had waited any longer. So that would be my first recommendation if you plan on coming here... reserve your spot as early as possible. During dinner, I saw a couple come in without a reservation and they were regrettably turned away. Don't let that happen to you.\n\nMy second recommendation would be to order the $100 Omakase option. Apparently the difference between this and the $75 option is the quality of the food; my opinion is, if you're going to eat a dinner of this caliber, why not spend $25 more to get the best?\n\nAs far as the food was concerned, I don't know what to tell you except: be prepared to be wowed. Granted, not all of the dishes were mind-blowing, but plenty of them were. Some of my favorites:\n\nHairy crab: I had never heard of this prior to my visit to Raku, and apparently they only exist in parts of Japan, but the meat was flavorful, and they pre-cut the shell so it's easy for you to scoop out the meat. And the vinegar-based dipping sauce that comes with it is absolutely perfect with the crab.\n\nSashimi: The tuna, paired with marinated seaweed, was awesome. And the uni was by far the best I've ever had. So rich, so creamy, so buttery... SO GOOD. My wife never had uni and refused to try it because of the way it looked and because she's a texture-eater, but I convinced her to try some, and she ended up liking it. Some day, she will love uni; I'm sure of it.\n\nBacon-wrapped mushrooms: So simple, yet so delicious. I love the texture of these mushrooms, and when combined with the bacon and a soy sauce-like sauce, it's seriously fantastic. I could pop these in my mouth all day long.\n\nSalmon belly: The salmon was cooked so well (meaning not overcooked and dry), and the skin was perfectly crunchy and salty. Combine that with salmon roe in each bite, and you've got a magical blend of flavors and texture. Popping the roe in your mouth completed the dish so perfectly. Awesome.\n\nWagyu beef: This was served on a skewer, cooked to a perfect medium-rare, and topped lightly with wasabi. When I took my first bite, I was shocked at how tender it was... it melts in your mouth like butter. And the seasoning was just right. \n\nEach dish came out in a timely manner (although we got a little jammed w/ the crab since it took some time to scoop out all the meat), and the chef did a great job going from the lighter dishes to the richer, more filling ones. And our server, Kazue, was extremely friendly and did a great job explaining each dish to us.\n\nKeep in mind the Omakase menu does change. There were a few items that my friends had told me about, but we didn't get them. I guess we'll just have to keep going back.",Unknown,1.0
0,"if i could give them 0 reviews i would. i am in town from CA for epic training & we decided to go to a cheese shop, which is less than 2 miles away. i called twice to confirm the price and also book the cab. the guy told me it would be less than $15 considering it is only 2 miles away. we get there and the driver tells us it is $10 plus $12 for staying in Verona (pretty much getting an extra fee for not going too far). we told him we weren't informed about the fee so he calls the dispatcher who asks \""are they unable to pay?\"" so pretty much, if we would've said we're unable, the fee was not required NOR were we informed we had to pay. we give the guy $25, definitely asked for the change back & vowed to never call union can, screw this cab company.",Unknown,1.0
0,"when i worked in retail my paycheck was spent before i got paid. therefore, i relied heavily on coupons and splitting meals w all of my other poor college friends.\n\nwell, i hit the jackpot. $15 coupon for a FEAST. the picture on the coupon showed everything we would get: a huge steak, shrimp, and lobster PLUS 2 sides. there were 3 of us- this was PLENTY. \n\nit was prom night too so we were initally fooled with how popular it was. popular for prom girls with light up clear shoes (not even lying), if that says anything about the crowd for you...\n\nour waitress stops by our booth and just stares at us. one of my friend kinda looks around at me and our other friend, then back at the waitress. 'ill have a diet coke?'\n\nthen our waitress writes it down and doesn't say anything but looks at my other friend.\n\ni lost it and started laughing. why isn't she talking to us? this is so weird. \n\nwe ended up asking for a different waitress, then found out the coupon was a big fat liar. you didn't get all of that. it just says you do but you don't. the food ended up being nasty. probably one of the worst meals ive ever had. \n\nas we're leaving susy talks a lot waitress trips over my friend and it was all too awkward bc i couldn't control laughing. \n\nawful food, awful service, AND the bathrooms were some of the grossest i had ever been in. \n\nif wal-mart ran a restaurant, this would be it.",Unknown,1.0
3,"I spent a lovely week here at Lifetime on a free trial pass. I LOVED this gym and I didn't feel a ton of pressure to join (although be warned, when you're on a trial pass you DO have to check in with your sales person every day before working out). This is by far the cleanest gym I've ever been too, and the locker rooms are spacious, with clean towels and soap in the showers provided. Being a casual swimmer, I particularly appreciated the water-removal system for bathing suits and the plastic bags provided to store your still-damp suit in. \n\nThey also have TONS of machines, ample treadmills, and a massive amount of classes. \n\nThe downside? It costs $100 a month for a couple to join -- which is ultimately why I didn't sign on. It's just a little too expensive for my meager budget, but if I had the cash, this would be the place I'd spend it.",Unknown,1.0
3,"Big fan of this place. The staff are so nice and helpful. Unfortunately, this location is a little small.  The one on Scottsdale Rd is AMAAAAAZING though!! The beds regularly changed and lights swapped out frequently. The lotions are nicely priced compared to other places.  The level 2 unlimted is also waaaay cheaper than other places.",Unknown,1.0
2,"Visited for Restaurant Week so we had a shared app (crab cake), two entrees (Carolina burger w/string fries and fish and \""chips\""/string fries) and shared dessert. The waiter was friendly but somewhat unattentive and tried to push the other restaurants/deli on to us quite a bit. The food was pretty mediocre but edible..no complaints. I'm not a huge string fry fan so I was hoping for some thicker cut \""chips\"". The blueberry bread pudding was okay. It tasted like they used old garlic bread from the other restaurant next door then smothered it in whiskey and butter. We went about 15-20 minutes without a water refill and waited 10 minutes for our card to be picked up. All in all it was just okay but at least now we know and it only cost us $30. I guess that's what Restaurant Week is all about though right?",American,1.0
0,"Horrible, Horrible, HORRIBLE, Horror-show at Hotel Hell!!\n\nI do not know where to start. This was our 3rd stay at this hotel but the 2 other times were over 14 years ago, so I don't know what  has happened to this place but it was God awful. I don't know where to start.....\n\nFirst off the staff is cranky, rude and unhelpful.  We booked 5 rooms on expedia.  Each room was booked with the person's name who would be staying.  When we called ahead because a person in our group got ill on the flight to Vegas and we asked about early check in, the rude reservation clerk stated \""no one is registered under that name\"" we asked her to check different spellings and before we could even give her a suggestion, she rudely said \""I ALREADY CHECKED IT THAT WAY, NO ONE HAS A RESERVATION UNDER THAT NAME!!!\""    We explained to Miss Rudy-pants that we paid in FULL at the time of booking so, \""if you could, please check again\""   She disconnected us. We called back, asked for a manger and was on hold for over 35 minutes.  Finally we called the main reservation line and the customer service was able to find the booking. Our party was  able to check in early, for a small fee, which she tried to give cash but it was not accepted.  Our friend used her debit card and was charged a  $100 deposit without being told this would happen and that of course made her short in her bank account. (college student).\n\nWe checked into our room and almost slipped and fell on a large puddle on the floor. The AC was leaking.  A call to the front desk was met with another snotty customer rep who was more interested in the fact that 2 in our party were 19 and 20 1/2 and  had their own rooms. Her suggestion was we should all sleep together in the same bed like hillbillies.  Not to mention we were charged a $100 deposit for each of the rooms occupied by those under 21 and the front desk NEVER  mentioned any problems or rules about under 21 guests occupying a room.\n\nWe were never offered another room. The maintence guy showed up and said \""oh that is just a little condensation\""   It was about 12 inches around and on a dark floor. Guess Flamingo does not care if we break a hip in a fall in their room.  The condition apparently has been on going as the room smelled of mold.\n\nProblem fixed we moved on to the pool area.  They have a section for 21 and over. Just a heads up, prepare to undergo a full body search by an armmed guard. Oh...if you buy a coffee at Mrs. Fields prior to going into the pool, better drink it fast cause, as the guard said \""NO FOOD, NO DRINK FROM OUTSIDE\""  WTF??   We bought it a few feet away inside the hotel.   The guard also does not like tampons in your purse or he was a total moron because he pulled out the package and asked \""what's this\"".\n\nNext night at  4am, the A/C again dripped and dripped.  Call to the front desk, waiting 45 mins, no show.  Call a second time waited 2 hours, again a no show. Finally gave up.\n\nStaff is untrained, rude and nasty.  We asked one employee what time the restaurant was open til and was told \""oh it closed\"" only to find out it is a 24 hour place!!  \n\nI guess the Korean tourist summed it up best when he let one smelly fart rip  while we tried to enter our room!         THIS PLACE SUCKS!!",Unknown,1.0
2,"We went for  brunch on a busy Sunday afternoon. We knew they did not take reservations but were told we could do call ahead seating.  Apparently they were too busy for this as a party of 20 called right before us.  To my surprise we were seated right away.  If you like Blood Mary's I recommend trying their Bloody Mary bar-lots of great add ins. They also have unlimited mimosas for $14.  I went with the waffle slider which was a sunny side up egg, sausage, gyre cheese and arugula in between 2 waffles.  I asked for a fried egg which they did not do, the sausage was McDonalds quality at best and the waffles were saggy. It was served with a side of potatoes which were delicious.  My other big complaint is that a friend ordered an omelet and wanted egg whites which they would not accommodate saying that they were too busy.  Our orders took a while to be served but they were so busy for a Sunday. I say skip the brunch and go for drinks. I would like to go back and try happy hour.",Unknown,1.0
2,"Don't believe all the hype. Yes, it is good but no better than Wicked Spoon, M or Wynn.  Ate here on Saturday for \""brunch\"".\n\nThe good:  NO LINE. Got right in with no wait at 10am. \n\nFood was all good quality and tasted tasted good. Memorable were the charcuterie selection of meats and cheeses (some fresh baked baguette would be good there).  Truffled scallop potatoes. Pizza and Asian selections were good. Eggs Benedict had no flavor at all. \n\nThe less than good:  sorry guys, the dessert selection sucks. Lack of selection and all gelato was so weird nobody wanted to try - \""beer shandy gelato\"", nah. \n\nNO PRIME RIB. Really? For brunch?  LAME. LAME. LAME\nFor $50 LAME!!!!!\n\nThey seated us right where the service staff stand and hawk over everyone. All we heard all meal were their Spanish conversations and them constantly glaring at us. Service was fast but uncomfortable.",Italian,1.0
2,"Great service, good food, nice ambiance, including a great live band on the night I was there! Yes, it's a tad pricey, but if you're looking to lift a pint of Guinness while in Sin City then this is a pretty cool place.",Unknown,3.0
